Retsku	Product Title	Detailed Description	Categorization	Product URL	Primary Image URL	Alternate Image URL	Selling Price	Regular Price	Condition	Manufacturer Name	Manufacturer Part Number	Availability	Gender	Bid Type	Bid Amount
R125566	18K White Solid Gold Diamond Engagement Ring Setting 0.50 Ctw	"This elegant diamond engagement ring setting is crafted in 18K white gold. Small brilliant round cut diamonds are placed half way around the band and total to 0.50 carats. The band measures to 1/32 inches in width and the prong measures to 1/4 Inches in width. Weighing approximately 2.1 grams, this lovely diamond enageement ring setting is an ideal base for the diamond of your choice."	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/18k-white-gold-diamond-engagement-ring-setting-0-50-ctw-6461.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/7/17200-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125566-2.jpg	799	2250	New	Avianne & Co	R125566	Yes	women	Absolute	0.25
R125951	10K Yellow Solid Gold Mens Diamond Pinky  Ring 0.50 Ctw	This simple and elegant mens diamond ring is crafted in 10K Yellow Gold. Adorned with three rows of round cut diamonds the center piece is 3/8 inches in width. The round cut diamonds are channel set and are G in color and VS in clarity with the total carat weight of 0.50 carats.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-pinky-ring-0-50-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125951-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125951-2.jpg	798	2250	New	Avianne & Co	R125951	Yes	men	Absolute	0.25
VR05578A	10K White Solid Gold Mens Diamond Ring 0.57 Ctw	"Gleaming in absolute perfection, this mens diamond ring is handcrafted in lustrous 10K white gold. The center is detailed with small round cut diamonds which are H in color and SI in clarity. The frame measures to 9/16 inches in width and weighs approximately 8.8 grams. This mens diamond ring is an ideal accessory for a special night out."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-white-gold-mens-diamond-ring-0-57-ctw-6754.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05578-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05578a-2.jpg	786	2200	New	Avianne & Co	VR05578A	Yes	men	Absolute	0.25
ADTR2407MFE	10K Yellow Gold Diamond Wedding Band Set 0.24 Ctw	"This one of a kind diamond wedding band set is handcrafted in lustrous 10k yellow gold. The engagement ring measures to 7 mm in width and is micro set with small round cut diamonds which total to 0.09 carats. The womans wedding band measures to 3.6 mm in width and is micro set with 0.05 carat diamonds. The matching mens wedding band measures to 6.6 mm in width and carries a total of 0.10 carat diamonds. This exquisite diamond wedding band set, weighing 8.1 grams, is an ideal gift for that special occasion."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-diamond-wedding-band-set-0-24-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2407mfe-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2407e-2_1.jpg	586	1631	New	Avianne & Co	ADTR2407MFE	Yes	Unisex	Absolute	0.25
ADTR2401MFEW	10K White Gold Diamond Wedding Band Set 0.27 Ctw	"This one of a kind diamond wedding band set is handcrafted in lustrous 10k white gold. The engagement ring measures to 6.8 mm in width and is micro set with small round cut diamonds which total to 0.10 carats. The womans wedding band measures to 4.1 mm in width and is micro set with 0.06 carat diamonds. The matching mens wedding band measures to 5.5 mm in width and carries a total of 0.11 carat diamonds. This exquisite diamond wedding band set, weighing 7.2 grams, is an ideal gift for that special occasion."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-white-gold-diamond-wedding-band-set-0-22-ctw-11560.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2401mfe-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2401mfe-3.jpg	534	1499	New	Avianne & Co	ADTR2401MFEW	Yes	Unisex	Absolute	0.25
ADTR2406MFE	10K Yellow Gold Diamond Wedding Band Set 0.22 Ctw	"This one of a kind diamond wedding band set is handcrafted in lustrous 10k yellow gold. The engagement ring measures to 7 mm in width and is micro set with small round cut diamonds which total to 0.08 carats. The womans wedding band measures to 3.6 mm in width and is micro set with 0.05 carat diamonds. The matching mens wedding band measures to 5.4 mm in width and carries a total of 0.09 carat diamonds. This exquisite diamond wedding band set, weighing 6.9 grams, is an ideal gift for that special occasion."	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-diamond-wedding-band-set-0-22-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2406mfe-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2406mfe-3.jpg	502	1390	New	Avianne & Co	ADTR2406MFE	Yes	Unisex	Absolute	0.25
R125695	10K Yellow Solid Gold Mens Diamond Pinky Ring 0.35 Ctw	This mens diamond pinky ring is handcrafted in 10K yellow gold. The center features three rows of channel set round cut diamonds which total to 0.35 carats. The frame measures to 3/8 inches in width and weighs approximately 3 grams. This mens ring is an ideal accessory for an every day casual wear.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-pinky-ring-0-35-ctw-6859.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r125695-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r125695-1.jpg	492	1375	New	Avianne & Co	R125695	Yes	men	Absolute	0.25
R26023	10K White Gold Mens Diamond Ring 0.50 Ctw	This mens ring is crafted in 10k white gold. The center is detailed with micro set small round cut diamonds which total to 0.50 carats. The frame measures to 9.2 mm in width and weighs 3 grams.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-white-gold-mens-diamond-ring-0-50-ctw-10780.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26023-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r26023-3.jpg	408	1125	New	Avianne & Co	R26023	Yes	men	Absolute	0.25
ASP26110	14K White Solid Gold Diamond Cross Pendant 0.22 Ctw	This elegant diamond cross pendant is crafted in 14K White Gold. The center is pave set with numerous small round cut diamonds. This small pendant is an ideal accessory for an every day wear.	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/14k-white-gold-womens-diamond-cross-0-22-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/I/M/IMG_0280.JPG	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/I/M/IMG_0282.JPG	313	850	New	Avianne & Co	ASP26110	Yes	men	Absolute	0.25
R26395	14K White Gold Mens Wedding Band	This simple and classic mens wedding band is handcrafted in 14k white gold. The band measures to 5.5 mm in width and weighs 3.8 grams.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-white-gold-mens-wedding-band-12474.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26395-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r2639465-2_1.jpg	299	785	New	Avianne & Co	R26395	Yes	men	Absolute	0.25
ER2302	10K Yellow Solid Gold Diamond Stud Earrings 0.25 Ctw	"These elegant diamond stud earrings are crafted in 10K yellow gold. Each earring is pave set with small round cut diamonds which are H in color and SI in clarity. The frame measures to 3/8 inches in length and width and securely locks with screw back closure. Weighing approximately 2.3 grams, these lovely diamond stud earrings are ideal for both men and women."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-yellow-gold-diamond-stud-earrings-0-25-ctw-5277.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/r/er2302-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/e/r/er2302-2.jpg	290	800	New	Avianne & Co	ER2302	Yes	men	Absolute	0.25
ESC7269 	Diamond Earrings in Two Tone Solid Gold	"These simple yet fashionable earrings make the perfect gift! Handcrafted in 14k yellow gold, these earrings feature a simple square design covered in shimmering round cut diamonds held in a prong setting across the front of the earrings. The color of the diamonds are H/I and the clarity is I1/I2."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/diamond-earrings-in-two-tone-gold-10278.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/s/esc7269a.jpg		282	780	New	Avianne & Co	ESC7269 	Yes	men	Absolute	0.25
ER2211	14K White Solid Gold Diamond Stud Earrings  0.25 Ctw	"These simple yet elegant diamond stud earrings are crafted in 14K White Gold. The square center piece of each earring is highlighted with numerous small round cut diamonds which are carefully held by micro pave setting. Securely locking with a screw back closure, these unisex diamond earring studs weigh approximately 1.8 grams."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-white-gold-diamond-stud-earrings-0-25-ctw-2295.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/a/earings-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/e/r/er2211-2.jpg	278	564	New	Avianne & Co	ER2211	Yes	men	Absolute	0.25
R126350	14K White Solid Gold Womens Diamond Wedding Band 0.09 Ctw	This small womens wedding band is handcrafted in lustrous 14K white gold. Small round cut diamonds are placed half way around the band and total to 0.09 carats. The frame measures to 1/8 inches in width and weighs 2 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/14k-white-gold-womens-diamond-wedding-band-0-09-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r126350-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r126350-2.jpg	273	750	New	Avianne & Co	R126350	Yes	women	Absolute	0.25
ADTR2613E	10K Yellow Gold Diamond Engagement Ring 0.03 Ctw	"Gleaming with elegance and simplicity  in appearance, this lovely womens engagement ring is handcrafted in lustrous 10k yellow gold. The ring is micro set with very small round cut diamonds which total to 0.03 carats. Two crosses are carved out on opposite sides. The center measures to 4.9 mm in width and the band weighs 1.8 grams."	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/10k-yellow-gold-diamond-engagement-ring-0-07-ctw-11526.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2613e-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2613e-2.jpg	159	345	New	Avianne & Co	ADTR2613E	Yes	women	Absolute	0.25
ADTR2613M	10K Yellow Gold Mens Diamond Wedding Band 0.03 Ctw	This mens diamond wedding band is handcrafted in lustrous 10k yellow gold. Small round cut diamonds are micro set in the center and total to 0.03 carats. Two small crosses are carved out on opposite sides. The band measures to 6.3 mm in width and weighs 2.6 grams.	Jewelry & Watches > Engagement & Wedding > Wedding/Bridal Bands	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-wedding-band-0-03-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2613m-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2613m-2.jpg	247	495	New	Avianne & Co	ADTR2613M	Yes	men	Absolute	0.25
VE01235	10K Yellow Gold Diamond Stud Earrings 0.32 Ctw	These square diamond stud earrings are handcrafted in lustrous 10k yellow gold. Each earring is micro set with small round cut diamonds which are H in color and SI in clarity. The frame measures to 9.5 mm in length and width and securely locks with screw back closures.	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/10k-yellow-gold-diamond-stud-earrings-0-32-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/ve01235-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/e/ve01235-2.jpg	309	900	New	Avianne & Co	VE01235	Yes	men	Absolute	0.25
R26377	14K Yellow Gold Mens Wedding Band	This elegant mens wedding band is handcrafted in 14k yellow gold. The band weighs 3.4 grams and measures to 4.9 mm in width.	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/14k-yellow-gold-mens-wedding-band-12491.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26377-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r26377-1.jpg	269	719	New	Avianne & Co	R26377	Yes	men	Absolute	0.25
ADER123NY	14K Yellow Gold Initial Letter Diamond Stud Earrings 0.10 Ctw	"These lovely diamond small stud earrings are handcrafted in lustrous 14k yellow gold. The letter 'N' is outlined with small round cut diamonds and they both carry a total of 0.10 carat diamonds. The small frames measures to 5.1 mm in length, 4.1 mm in width and weigh 0.6 grams. These tiny earrings securely lock with screw back closures."	Jewelry & Watches > Fine Jewelry > Earrings	http://www.avianneandco.com/14k-yellow-gold-initial-letter-diamond-stud-earrings-0-10-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ader123ny-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/ader123ny-2.jpg	129	387	New	Avianne & Co	ADER123NY	Yes	men	Absolute	0.25
R26021	10K Yellow Gold Mens Diamond Ring 0.03 Ctw	"Elegant and simple, this mens ring is handcrafted in 10k yellow gold. The center is set with a very small round cut diamond which totals to 0.03 carats. The frame measures to 7.6 mm in width and weighs 3.5 grams."	Jewelry & Watches > Fine Jewelry > Rings	http://www.avianneandco.com/10k-yellow-gold-mens-diamond-ring-0-03-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/2/r26021-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/2/r26021-3.jpg	229	625	New	Avianne & Co	R26021	Yes	men	Absolute	0.25
C128-TG	Stainless Steel Mens Leather Band Bracelet	This simple mens leather band bracelet features highly polished silver stone stainless steel links. The leather band measures to 8 Inches in length and 1/2 Inches in width. The clasp features an Avianne&Co. logo engraved on it.	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/stainless-steel-mens-leather-band-bracelet-3998.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/1/c128-tg-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/C/1/C128-TG-1.jpg	75	150	New	Avianne & Co	C128-TG	Yes	men	Absolute	0.25
BR26625	Ball Bead Bracelet with Multi Color Swarovski Crystals	"Addition to our newest collection, this ball bead bracelet measures to 7 inches in length. Nine 10 mm balls are placed all the way across the frame and are micro set with multi colored swarovski crystals. The adjustable black string is detailed with two additional grey stones attached on opposite ends. This ladies bracelet will guarantee any bystanders attention."	Jewelry & Watches > Fine Jewelry > Bracelets	http://www.avianneandco.com/ball-bead-bracelet-with-multi-color-swarovski-crystals.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/br26625-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/r/br26625-2.jpg	68	2000	New	Avianne & Co	BR26625	Yes	women	Absolute	0.25
ADTR2406E	10K Yellow Gold Diamond Engagement Ring 0.08 Ctw	"Affordable and elegant, this lovely womens engagement ring is handcrafted in lustrous 10k yellow gold. The ring is micro set with very small round cut diamonds which total to 0.08 carats. The center measures to 6.9 mm in width and the band weighs 2.5 grams."	Jewelry & Watches > Engagement & Wedding > Engagement Rings	http://www.avianneandco.com/10k-yellow-gold-diamond-engagement-ring-0-08-ctw.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adtr2406e-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/a/d/adtr2406e-3.jpg	254	520	New	Avianne & Co	ADTR2406E	Yes	women	Absolute	0.25
NS206-2TB	"Stainless Steel Mens Two Tone Chain 24"" 12 mm"	"This uniquely designed mens chain is crafted in two tone stainless steel. The chain measures to 24 Inches in length and 1/2 Inches in width. Securely locking with a lobster claw clasp, this one of a kind mens chain is an ideal accessory at an affordable value."	Jewelry & Watches > Fine Jewelry > Necklaces & Pendants	http://www.avianneandco.com/stainless-steel-mens-two-tone-chain-20-12-mm-4027.html	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/N/S/NS206-2TB-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/N/S/NS206-2TB-3.jpg	261	250	New	Avianne & Co	NS206-2TB	Yes	men	Absolute	0.25
